sbu_cd,store_num,invoice_date,day_date,c445_wk_num,c445_prd_num,c445_qtr_num,c445_yr_num,total_pos,total_pos_taxes
CTR,475,02/26/2021,02/26/2021,8,2,1,2021,2083.77,2187.96
CTR,475,02/27/2021,02/27/2021,8,2,1,2021,3428.69,3600.12
CTR,475,02/28/2021,02/28/2021,9,3,1,2021,1211.91,1272.51
CTR,475,03/01/2021,03/01/2021,9,3,1,2021,2576.21,2705.03
CTR,475,03/06/2021,03/06/2021,9,3,1,2021,1490.07,1564.58
CTR,475,03/12/2021,03/12/2021,10,3,1,2021,3009.04,3159.5
CTR,475,03/14/2021,03/14/2021,11,3,1,2021,2453.65,2576.34
CTR,475,03/15/2021,03/15/2021,11,3,1,2021,2246.63,2358.96
CTR,475,03/17/2021,03/17/2021,11,3,1,2021,3004.11,3154.33
CTR,475,03/18/2021,03/18/2021,11,3,1,2021,3068.04,3221.45
CTR,475,03/19/2021,03/19/2021,11,3,1,2021,5234.48,5496.2
CTR,475,03/22/2021,03/22/2021,12,3,1,2021,3404.61,3574.86
CTR,475,03/24/2021,03/24/2021,12,3,1,2021,3272,3435.61
CTR,475,03/25/2021,03/25/2021,12,3,1,2021,5647.34,5929.71
CTR,475,03/26/2021,03/26/2021,12,3,1,2021,4988.57,5238.01
CTR,475,03/27/2021,03/27/2021,12,3,1,2021,2843.62,2985.81
CTR,475,03/30/2021,03/30/2021,13,3,1,2021,4374.51,4593.24
CTR,475,04/02/2021,04/02/2021,13,3,1,2021,5596.04,5875.86
CTR,475,04/03/2021,04/03/2021,13,3,1,2021,2908.17,3053.58
CTR,475,04/07/2021,04/07/2021,14,4,2,2021,2244.59,2356.84
CTR,475,04/08/2021,04/08/2021,14,4,2,2021,3973.89,4172.6
CTR,475,04/14/2021,04/14/2021,15,4,2,2021,2426.11,2547.43
CTR,475,04/17/2021,04/17/2021,15,4,2,2021,5878.1,6172.01
CTR,475,04/20/2021,04/20/2021,16,4,2,2021,3407.56,3577.96
CTR,475,04/22/2021,04/22/2021,16,4,2,2021,2255.01,2367.77
CTR,475,04/23/2021,04/23/2021,16,4,2,2021,3304.72,3469.97
CTR,475,04/24/2021,04/24/2021,16,4,2,2021,3706.09,3891.4
CTR,475,04/26/2021,04/26/2021,17,4,2,2021,5777.38,6066.26
CTR,475,04/30/2021,04/30/2021,17,4,2,2021,3312.23,3477.86
CTR,475,05/04/2021,05/04/2021,18,5,2,2021,4797.47,5037.36
CTR,475,05/09/2021,05/09/2021,19,5,2,2021,1088.92,1143.37
CTR,475,05/10/2021,05/10/2021,19,5,2,2021,2383.95,2503.15
CTR,475,05/11/2021,05/11/2021,19,5,2,2021,3489.82,3664.32
CTR,475,05/14/2021,05/14/2021,19,5,2,2021,3946.89,4144.25
CTR,475,05/15/2021,05/15/2021,19,5,2,2021,4784.08,5023.3
CTR,475,05/16/2021,05/16/2021,20,5,2,2021,3235.75,3397.55
CTR,475,05/18/2021,05/18/2021,20,5,2,2021,5855.13,6147.9
CTR,475,05/21/2021,05/21/2021,20,5,2,2021,7520,7896.03
CTR,475,05/22/2021,05/22/2021,20,5,2,2021,5505.78,5781.08
CTR,475,05/28/2021,05/28/2021,21,5,2,2021,7984.65,8383.9
CTR,475,05/30/2021,05/30/2021,22,6,2,2021,2545.92,2673.23
CTR,475,06/01/2021,06/01/2021,22,6,2,2021,3725.41,3911.69
CTR,475,06/02/2021,06/02/2021,22,6,2,2021,4076.02,4279.83
CTR,475,06/03/2021,06/03/2021,22,6,2,2021,2847.91,2990.32
CTR,475,06/04/2021,06/04/2021,22,6,2,2021,2693.8,2828.49
CTR,475,06/07/2021,06/07/2021,23,6,2,2021,1134.74,1191.48
CTR,475,06/08/2021,06/08/2021,23,6,2,2021,2357.92,2475.82
CTR,475,06/09/2021,06/09/2021,23,6,2,2021,2467.2,2590.57
CTR,475,06/10/2021,06/10/2021,23,6,2,2021,2603.27,2733.45
CTR,475,06/12/2021,06/12/2021,23,6,2,2021,3100.79,3255.83
CTR,475,06/15/2021,06/15/2021,24,6,2,2021,1038.51,1090.44
CTR,475,06/17/2021,06/17/2021,24,6,2,2021,3624.13,3805.34
CTR,475,06/21/2021,06/21/2021,25,6,2,2021,4595.46,4825.23
CTR,475,06/22/2021,06/22/2021,25,6,2,2021,3052.47,3205.1
CTR,475,06/25/2021,06/25/2021,25,6,2,2021,4396.72,4616.55
CTR,475,06/27/2021,06/27/2021,26,6,2,2021,2477.84,2601.74
CTR,475,06/29/2021,06/29/2021,26,6,2,2021,4977.59,5226.47
CTR,475,07/02/2021,07/02/2021,26,6,2,2021,6718.18,7054.1
CTR,475,07/03/2021,07/03/2021,26,6,2,2021,2494.26,2618.98
CTR,475,07/05/2021,07/05/2021,27,7,3,2021,3315.68,3481.46
CTR,475,07/06/2021,07/06/2021,27,7,3,2021,2261.46,2374.54
CTR,475,07/07/2021,07/07/2021,27,7,3,2021,2133.75,2240.44
CTR,475,07/08/2021,07/08/2021,27,7,3,2021,3011.16,3161.73
CTR,475,07/11/2021,07/11/2021,28,7,3,2021,2323.65,2439.84
CTR,475,07/15/2021,07/15/2021,28,7,3,2021,2819.14,2960.11
CTR,475,07/16/2021,07/16/2021,28,7,3,2021,5063.24,5316.41
CTR,475,07/18/2021,07/18/2021,29,7,3,2021,1339.38,1406.35
CTR,475,07/19/2021,07/19/2021,29,7,3,2021,4191.3,4400.88
CTR,475,07/20/2021,07/20/2021,29,7,3,2021,5630.49,5912.03
CTR,475,07/22/2021,07/22/2021,29,7,3,2021,2046.15,2148.46
CTR,475,07/23/2021,07/23/2021,29,7,3,2021,3757.4,3945.29
CTR,475,07/24/2021,07/24/2021,29,7,3,2021,4500.01,4725.02
CTR,475,07/26/2021,07/26/2021,30,7,3,2021,3120.18,3276.19
CTR,475,07/28/2021,07/28/2021,30,7,3,2021,2401.18,2521.25
CTR,475,07/30/2021,07/30/2021,30,7,3,2021,4686.91,4921.27
CTR,475,07/31/2021,07/31/2021,30,7,3,2021,5059.11,5312.07
CTR,475,08/02/2021,08/02/2021,31,8,3,2021,2991.03,3140.59
CTR,475,08/04/2021,08/04/2021,31,8,3,2021,4708.15,4943.55
CTR,475,08/06/2021,08/06/2021,31,8,3,2021,5462.87,5736.04
CTR,475,08/08/2021,08/08/2021,32,8,3,2021,2119.14,2225.11
CTR,475,08/10/2021,08/10/2021,32,8,3,2021,3138.51,3295.44
CTR,475,08/15/2021,08/15/2021,33,8,3,2021,489.64,514.12
CTR,475,08/16/2021,08/16/2021,33,8,3,2021,1212.56,1273.19
CTR,475,08/18/2021,08/18/2021,33,8,3,2021,3994.39,4194.11
CTR,475,08/22/2021,08/22/2021,34,8,3,2021,843.93,886.13
CTR,475,08/24/2021,08/24/2021,34,8,3,2021,1548.63,1626.07
CTR,475,08/25/2021,08/25/2021,34,8,3,2021,3083.23,3237.4
CTR,475,08/29/2021,08/29/2021,35,9,3,2021,1315.46,1381.24
CTR,475,09/01/2021,09/01/2021,35,9,3,2021,4367.32,4585.69
CTR,475,09/02/2021,09/02/2021,35,9,3,2021,2153.29,2260.96
CTR,475,09/06/2021,09/06/2021,36,9,3,2021,3948.03,4145.44
CTR,475,09/11/2021,09/11/2021,36,9,3,2021,3967.61,4166
CTR,475,09/12/2021,09/12/2021,37,9,3,2021,2624.57,2755.8
CTR,475,09/13/2021,09/13/2021,37,9,3,2021,2654.53,2787.26
CTR,475,09/24/2021,09/24/2021,38,9,3,2021,9907.65,10403.05
CTR,475,09/25/2021,09/25/2021,38,9,3,2021,7534.47,7911.2
CTR,475,10/04/2021,10/04/2021,40,10,4,2021,4139.39,4346.36
CTR,475,10/05/2021,10/05/2021,40,10,4,2021,4876.78,5120.63
CTR,475,10/07/2021,10/07/2021,40,10,4,2021,3262.95,3426.1
CTR,475,10/08/2021,10/08/2021,40,10,4,2021,8477.64,8901.54
CTR,475,10/11/2021,10/11/2021,41,10,4,2021,4546.85,4774.18
CTR,475,10/13/2021,10/13/2021,41,10,4,2021,4627.48,4858.86
CTR,475,10/16/2021,10/16/2021,41,10,4,2021,4047.67,4250.05
CTR,475,10/17/2021,10/17/2021,42,10,4,2021,2773.45,2912.13
CTR,475,10/18/2021,10/18/2021,42,10,4,2021,6990.16,7339.66
CTR,475,10/19/2021,10/19/2021,42,10,4,2021,4459.14,4682.1
CTR,475,10/21/2021,10/21/2021,42,10,4,2021,4332.6,4549.25
CTR,475,10/22/2021,10/22/2021,42,10,4,2021,8359.52,8777.53
CTR,475,10/23/2021,10/23/2021,42,10,4,2021,2439.56,2561.54
CTR,475,10/24/2021,10/24/2021,43,10,4,2021,6882.89,7227.04
CTR,475,10/25/2021,10/25/2021,43,10,4,2021,7988.02,8387.42
CTR,475,10/26/2021,10/26/2021,43,10,4,2021,4999.55,5249.54
CTR,475,10/27/2021,10/27/2021,43,10,4,2021,1793.74,1883.44
CTR,475,10/29/2021,10/29/2021,43,10,4,2021,6708.85,7044.32
CTR,475,10/30/2021,10/30/2021,43,10,4,2021,3543.95,3721.17
CTR,475,10/31/2021,10/31/2021,44,11,4,2021,3955.45,4153.23
CTR,475,11/02/2021,11/02/2021,44,11,4,2021,5107.93,5363.34
CTR,475,11/03/2021,11/03/2021,44,11,4,2021,4931.02,5177.58
CTR,475,11/04/2021,11/04/2021,44,11,4,2021,3868.97,4062.42
CTR,475,11/05/2021,11/05/2021,44,11,4,2021,11311.1,11876.67
CTR,475,11/06/2021,11/06/2021,44,11,4,2021,3225.21,3386.49
CTR,475,11/07/2021,11/07/2021,45,11,4,2021,4057.91,4260.81
CTR,475,11/08/2021,11/08/2021,45,11,4,2021,4186.54,4395.89
CTR,475,11/09/2021,11/09/2021,45,11,4,2021,10522.42,11048.57
CTR,475,11/10/2021,11/10/2021,45,11,4,2021,2386.79,2506.13
CTR,475,11/11/2021,11/11/2021,45,11,4,2021,4701.15,4936.21
CTR,475,11/13/2021,11/13/2021,45,11,4,2021,4749.17,4986.62
CTR,475,11/16/2021,11/16/2021,46,11,4,2021,6613.69,6944.39
CTR,475,11/17/2021,11/17/2021,46,11,4,2021,3478.31,3652.24
CTR,475,11/23/2021,11/23/2021,47,11,4,2021,5705.84,5991.15
CTR,475,11/26/2021,11/26/2021,47,11,4,2021,1709.73,1795.23
CTR,475,11/27/2021,11/27/2021,47,11,4,2021,4865.6,5108.89
CTR,475,11/29/2021,11/29/2021,48,12,4,2021,5737.89,6024.8
CTR,475,11/30/2021,11/30/2021,48,12,4,2021,5346.37,5613.69
CTR,475,12/03/2021,12/03/2021,48,12,4,2021,2352.97,2470.63
CTR,475,12/07/2021,12/07/2021,49,12,4,2021,6159.26,6467.22
CTR,475,12/12/2021,12/12/2021,50,12,4,2021,3276.03,3439.84
CTR,475,12/13/2021,12/13/2021,50,12,4,2021,3012.12,3162.74
CTR,475,12/19/2021,12/19/2021,51,12,4,2021,4797.28,5037.15
CTR,475,12/20/2021,12/20/2021,51,12,4,2021,5617.96,5898.87
CTR,475,12/23/2021,12/23/2021,51,12,4,2021,4889.59,5134.08
CTR,475,12/24/2021,12/24/2021,51,12,4,2021,4451.61,4674.19
CTR,475,12/27/2021,12/27/2021,52,12,4,2021,14791.29,15530.88
CTR,475,12/30/2021,12/30/2021,52,12,4,2021,5585.79,5865.1
CTR,475,12/31/2021,12/31/2021,52,12,4,2021,5683.32,5967.49
CTR,475,01/03/2022,01/03/2022,1,1,1,2022,2305.4,2420.68
CTR,475,01/04/2022,01/04/2022,1,1,1,2022,5218.86,5479.81
CTR,475,01/08/2022,01/08/2022,1,1,1,2022,2242.58,2354.72
CTR,475,01/11/2022,01/11/2022,2,1,1,2022,3273.05,3436.71
CTR,475,01/14/2022,01/14/2022,2,1,1,2022,3144.87,3302.12
CTR,475,01/17/2022,01/17/2022,3,1,1,2022,1420.31,1491.34
CTR,475,01/18/2022,01/18/2022,3,1,1,2022,3141.47,3298.54
CTR,475,01/19/2022,01/19/2022,3,1,1,2022,1752.9,1840.55
CTR,475,01/20/2022,01/20/2022,3,1,1,2022,2318.06,2433.97
CTR,475,01/21/2022,01/21/2022,3,1,1,2022,1353.87,1421.56
CTR,475,01/23/2022,01/23/2022,4,1,1,2022,1362.89,1431.04
CTR,475,01/25/2022,01/25/2022,4,1,1,2022,4973.08,5221.75
CTR,475,01/26/2022,01/26/2022,4,1,1,2022,1059.67,1112.66
CTR,475,01/30/2022,01/30/2022,5,2,1,2022,738.21,775.12
CTR,475,02/01/2022,02/01/2022,5,2,1,2022,3217.34,3378.22
CTR,475,02/05/2022,02/05/2022,5,2,1,2022,3356.5,3524.33
CTR,475,02/07/2022,02/07/2022,6,2,1,2022,1863.22,1956.39
CTR,475,02/08/2022,02/08/2022,6,2,1,2022,2081.28,2185.35
CTR,475,02/17/2022,02/17/2022,7,2,1,2022,1387.77,1457.17
CTR,475,02/18/2022,02/18/2022,7,2,1,2022,819.92,860.92
CTR,475,02/20/2022,02/20/2022,8,2,1,2022,940.92,987.97
CTR,475,02/22/2022,02/22/2022,8,2,1,2022,2308.26,2423.68
CTR,475,02/23/2022,02/23/2022,8,2,1,2022,1235.27,1297.04
CTR,475,02/24/2022,02/24/2022,8,2,1,2022,4075.14,4278.9
CTR,475,02/25/2022,02/25/2022,8,2,1,2022,3226.66,3388.01
CTR,475,02/27/2022,02/27/2022,9,3,1,2022,3208.17,3368.59
CTR,475,03/03/2022,03/03/2022,9,3,1,2022,2471.6,2595.19
CTR,475,03/06/2022,03/06/2022,10,3,1,2022,2345.07,2462.33
CTR,475,03/07/2022,03/07/2022,10,3,1,2022,381.98,401.08
CTR,475,03/08/2022,03/08/2022,10,3,1,2022,1634.7,1716.43
CTR,475,03/10/2022,03/10/2022,10,3,1,2022,274.98,288.73
CTR,475,03/12/2022,03/12/2022,10,3,1,2022,1262.97,1326.12
CTR,475,03/16/2022,03/16/2022,11,3,1,2022,1247.86,1310.26
CTR,475,03/20/2022,03/20/2022,12,3,1,2022,947.09,994.45
CTR,475,03/21/2022,03/21/2022,12,3,1,2022,960.95,1009
CTR,475,03/26/2022,03/26/2022,12,3,1,2022,3179.42,3338.4
CTR,475,03/27/2022,03/27/2022,13,3,1,2022,3399.37,3569.34
CTR,475,03/30/2022,03/30/2022,13,3,1,2022,3103.66,3258.85
CTR,475,03/31/2022,03/31/2022,13,3,1,2022,3970.49,4169.03
CTR,475,04/01/2022,04/01/2022,13,3,1,2022,6124.05,6430.27
CTR,475,04/04/2022,04/04/2022,14,4,2,2022,649.43,681.9
CTR,475,04/07/2022,04/07/2022,14,4,2,2022,4852.77,5095.43
CTR,475,04/08/2022,04/08/2022,14,4,2,2022,5064.74,5317.99
CTR,475,04/10/2022,04/10/2022,15,4,2,2022,6746.35,7083.67
CTR,475,04/12/2022,04/12/2022,15,4,2,2022,1540.38,1617.42
CTR,475,04/13/2022,04/13/2022,15,4,2,2022,5221.29,5482.37
CTR,475,04/14/2022,04/14/2022,15,4,2,2022,2787.14,2926.51
CTR,475,04/15/2022,04/15/2022,15,4,2,2022,5562.92,5841.07
CTR,475,04/16/2022,04/16/2022,15,4,2,2022,5134.14,5390.86
CTR,475,04/18/2022,04/18/2022,16,4,2,2022,3645.73,3828.02
CTR,475,04/21/2022,04/21/2022,16,4,2,2022,4705.68,4940.96
CTR,475,04/24/2022,04/24/2022,17,4,2,2022,4266.77,4480.11
CTR,475,05/06/2022,05/06/2022,18,5,2,2022,1578.28,1657.2
CTR,475,05/07/2022,05/07/2022,18,5,2,2022,5574.56,5853.3
CTR,475,05/08/2022,05/08/2022,19,5,2,2022,2633.8,2765.5
CTR,475,05/10/2022,05/10/2022,19,5,2,2022,4057.88,4260.77
CTR,475,05/12/2022,05/12/2022,19,5,2,2022,2930.41,3076.94
CTR,475,05/13/2022,05/13/2022,19,5,2,2022,5318.75,5584.71
CTR,475,05/14/2022,05/14/2022,19,5,2,2022,5489.55,5764.05
CTR,475,05/15/2022,05/15/2022,20,5,2,2022,3004.97,3155.23
CTR,475,05/16/2022,05/16/2022,20,5,2,2022,4589.64,4819.12
CTR,475,05/17/2022,05/17/2022,20,5,2,2022,2939.44,3086.42
CTR,475,05/18/2022,05/18/2022,20,5,2,2022,5737.19,6024.06
CTR,475,05/19/2022,05/19/2022,20,5,2,2022,3515.05,3690.82
CTR,475,05/24/2022,05/24/2022,21,5,2,2022,3465.38,3638.66
CTR,475,05/27/2022,05/27/2022,21,5,2,2022,3869.65,4063.15
CTR,475,05/28/2022,05/28/2022,21,5,2,2022,5494.35,5769.08
CTR,475,05/30/2022,05/30/2022,22,6,2,2022,2336.55,2453.38
CTR,477,01/06/2020,01/06/2020,2,1,1,2020,732.95,769.6
CTR,477,01/10/2020,01/10/2020,2,1,1,2020,1331.12,1397.68
CTR,477,01/12/2020,01/12/2020,3,1,1,2020,2239.87,2351.87
CTR,477,01/14/2020,01/14/2020,3,1,1,2020,2230.85,2342.4
CTR,477,01/15/2020,01/15/2020,3,1,1,2020,7172.59,7531.25
CTR,477,01/18/2020,01/18/2020,3,1,1,2020,2721.54,2857.62
CTR,477,01/22/2020,01/22/2020,4,1,1,2020,2224.88,2336.13
CTR,477,01/25/2020,01/25/2020,4,1,1,2020,1294.15,1358.86
CTR,477,01/26/2020,01/26/2020,5,2,1,2020,576.95,605.8
CTR,477,01/27/2020,01/27/2020,5,2,1,2020,421.98,443.08
CTR,477,01/30/2020,01/30/2020,5,2,1,2020,620.81,651.85
CTR,477,01/31/2020,01/31/2020,5,2,1,2020,806.78,847.12
CTR,477,02/02/2020,02/02/2020,6,2,1,2020,379.98,398.98
CTR,477,02/03/2020,02/03/2020,6,2,1,2020,537.96,564.86
CTR,477,02/09/2020,02/09/2020,7,2,1,2020,361.96,380.06
CTR,477,02/12/2020,02/12/2020,7,2,1,2020,649.36,681.83
CTR,477,02/14/2020,02/14/2020,7,2,1,2020,2392.06,2511.66
CTR,477,02/16/2020,02/16/2020,8,2,1,2020,1807.97,1898.38
CTR,477,02/17/2020,02/17/2020,8,2,1,2020,2961.65,3109.75
CTR,477,02/19/2020,02/19/2020,8,2,1,2020,839.6,881.57
CTR,477,02/20/2020,02/20/2020,8,2,1,2020,1804.09,1894.3
CTR,477,02/24/2020,02/24/2020,9,3,1,2020,1926.86,2023.21
CTR,477,03/03/2020,03/03/2020,10,3,1,2020,1762.78,1850.93
CTR,477,03/04/2020,03/04/2020,10,3,1,2020,1903.88,1999.08
CTR,477,03/06/2020,03/06/2020,10,3,1,2020,831.78,873.37
CTR,477,03/07/2020,03/07/2020,10,3,1,2020,3651.58,3834.17
CTR,477,03/08/2020,03/08/2020,11,3,1,2020,751.64,789.22
CTR,477,03/09/2020,03/09/2020,11,3,1,2020,448.96,471.41
CTR,477,03/10/2020,03/10/2020,11,3,1,2020,1552.24,1629.85
CTR,477,03/12/2020,03/12/2020,11,3,1,2020,2641.56,2773.64
CTR,477,03/13/2020,03/13/2020,11,3,1,2020,941.62,988.7
CTR,477,03/14/2020,03/14/2020,11,3,1,2020,2774.19,2912.9
CTR,477,03/17/2020,03/17/2020,12,3,1,2020,1376.33,1445.15
CTR,477,03/18/2020,03/18/2020,12,3,1,2020,2394.86,2514.61
CTR,477,03/21/2020,03/21/2020,12,3,1,2020,1261.04,1324.09
CTR,477,03/24/2020,03/24/2020,13,3,1,2020,504.97,530.22
CTR,477,03/27/2020,03/27/2020,13,3,1,2020,168.99,177.44
CTR,477,03/30/2020,03/30/2020,14,4,2,2020,1352.64,1420.27
CTR,477,04/01/2020,04/01/2020,14,4,2,2020,514.97,540.72
CTR,477,04/02/2020,04/02/2020,14,4,2,2020,494.97,519.72
CTR,477,04/03/2020,04/03/2020,14,4,2,2020,567.94,596.34
CTR,477,04/05/2020,04/05/2020,15,4,2,2020,560.97,589.02
CTR,477,04/06/2020,04/06/2020,15,4,2,2020,727.95,764.35
CTR,477,04/07/2020,04/07/2020,15,4,2,2020,1491.86,1566.46
CTR,477,04/08/2020,04/08/2020,15,4,2,2020,614.54,645.27
CTR,477,04/09/2020,04/09/2020,15,4,2,2020,1161.86,1219.96
CTR,477,04/10/2020,04/10/2020,15,4,2,2020,649.93,682.43
CTR,477,04/12/2020,04/12/2020,16,4,2,2020,83.91,88.11
CTR,477,04/14/2020,04/14/2020,16,4,2,2020,1696.77,1781.61
CTR,477,04/16/2020,04/16/2020,16,4,2,2020,1127.43,1183.81
CTR,477,04/18/2020,04/18/2020,16,4,2,2020,1586.04,1665.34
CTR,477,04/19/2020,04/19/2020,17,4,2,2020,1087.92,1142.32
CTR,477,04/21/2020,04/21/2020,17,4,2,2020,1391.48,1461.06
CTR,477,04/24/2020,04/24/2020,17,4,2,2020,1156.35,1214.17
CTR,477,04/25/2020,04/25/2020,17,4,2,2020,1694.86,1779.61
CTR,477,04/26/2020,04/26/2020,18,5,2,2020,1821.07,1912.14
CTR,477,04/29/2020,04/29/2020,18,5,2,2020,2933.45,3080.13
CTR,477,04/30/2020,04/30/2020,18,5,2,2020,1764.11,1852.32
CTR,477,05/01/2020,05/01/2020,18,5,2,2020,2078.38,2182.3
CTR,477,05/07/2020,05/07/2020,19,5,2,2020,3357.71,3525.6
CTR,477,05/08/2020,05/08/2020,19,5,2,2020,4928.63,5175.08
CTR,477,05/11/2020,05/11/2020,20,5,2,2020,2134.8,2241.55
CTR,477,05/12/2020,05/12/2020,20,5,2,2020,1937.25,2034.12
CTR,477,05/14/2020,05/14/2020,20,5,2,2020,2057.35,2160.22
CTR,477,05/17/2020,05/17/2020,21,5,2,2020,2527.68,2654.07
CTR,477,05/18/2020,05/18/2020,21,5,2,2020,343.46,360.63
CTR,477,05/19/2020,05/19/2020,21,5,2,2020,3371.71,3540.31
CTR,477,05/21/2020,05/21/2020,21,5,2,2020,787.93,827.33
CTR,477,05/22/2020,05/22/2020,21,5,2,2020,2212.38,2323.01
CTR,477,05/24/2020,05/24/2020,22,6,2,2020,1912.81,2008.46
CTR,477,05/27/2020,05/27/2020,22,6,2,2020,2551.17,2678.73
CTR,477,05/31/2020,05/31/2020,23,6,2,2020,2105.85,2211.15
CTR,477,06/01/2020,06/01/2020,23,6,2,2020,1534.83,1611.58
CTR,477,06/02/2020,06/02/2020,23,6,2,2020,436.94,458.79
CTR,477,06/03/2020,06/03/2020,23,6,2,2020,1630.25,1711.76
CTR,477,06/06/2020,06/06/2020,23,6,2,2020,2164.68,2272.93
CTR,477,06/08/2020,06/08/2020,24,6,2,2020,1292.9,1357.55
CTR,477,06/10/2020,06/10/2020,24,6,2,2020,4211.1,4421.67
CTR,477,06/12/2020,06/12/2020,24,6,2,2020,2643.85,2776.05
CTR,477,06/16/2020,06/16/2020,25,6,2,2020,1134.54,1191.27
CTR,477,06/17/2020,06/17/2020,25,6,2,2020,2834.11,2975.82
CTR,477,06/20/2020,06/20/2020,25,6,2,2020,1974,2072.71
CTR,477,06/21/2020,06/21/2020,26,6,2,2020,1507.01,1582.37
CTR,477,06/22/2020,06/22/2020,26,6,2,2020,2839.41,2981.39
CTR,477,06/23/2020,06/23/2020,26,6,2,2020,1029.28,1080.75
CTR,477,06/24/2020,06/24/2020,26,6,2,2020,1064.55,1117.78
CTR,477,06/25/2020,06/25/2020,26,6,2,2020,1394.7,1464.44
CTR,477,06/26/2020,06/26/2020,26,6,2,2020,2803.15,2943.31
CTR,477,06/27/2020,06/27/2020,26,6,2,2020,1411.64,1482.23
CTR,477,06/28/2020,06/28/2020,27,7,3,2020,582.95,612.1
CTR,477,07/02/2020,07/02/2020,27,7,3,2020,2705.65,2840.94
CTR,477,07/05/2020,07/05/2020,28,7,3,2020,2550.99,2678.55
CTR,477,07/06/2020,07/06/2020,28,7,3,2020,2288.37,2402.8
CTR,477,07/07/2020,07/07/2020,28,7,3,2020,3283.46,3447.64
CTR,477,07/09/2020,07/09/2020,28,7,3,2020,2409.96,2530.46
CTR,477,07/12/2020,07/12/2020,29,7,3,2020,1212.9,1273.55
CTR,477,07/13/2020,07/13/2020,29,7,3,2020,1595.2,1674.97
CTR,477,07/15/2020,07/15/2020,29,7,3,2020,1194.6,1254.32
CTR,477,07/20/2020,07/20/2020,30,7,3,2020,1438.39,1510.31
CTR,477,07/21/2020,07/21/2020,30,7,3,2020,1029.58,1081.06
CTR,477,07/23/2020,07/23/2020,30,7,3,2020,4019.13,4220.09
CTR,477,07/26/2020,07/26/2020,31,8,3,2020,1669.11,1752.58
CTR,477,07/30/2020,07/30/2020,31,8,3,2020,1589.42,1668.89
CTR,477,08/01/2020,08/01/2020,31,8,3,2020,3616.08,3796.88
CTR,477,08/02/2020,08/02/2020,32,8,3,2020,1871.08,1964.64
CTR,477,08/10/2020,08/10/2020,33,8,3,2020,979.89,1028.89
CTR,477,08/13/2020,08/13/2020,33,8,3,2020,2643.17,2775.34
CTR,477,08/14/2020,08/14/2020,33,8,3,2020,3219.4,3380.38
CTR,477,08/15/2020,08/15/2020,33,8,3,2020,3264.78,3428.03
CTR,477,08/16/2020,08/16/2020,34,8,3,2020,1419.06,1490.02
CTR,477,08/18/2020,08/18/2020,34,8,3,2020,1957.28,2055.15
CTR,477,08/21/2020,08/21/2020,34,8,3,2020,1800.34,1890.36
CTR,477,08/22/2020,08/22/2020,34,8,3,2020,2299.03,2413.99
CTR,477,08/25/2020,08/25/2020,35,9,3,2020,3397.65,3567.54
CTR,477,08/26/2020,08/26/2020,35,9,3,2020,732.07,768.67
CTR,477,08/27/2020,08/27/2020,35,9,3,2020,1622.13,1703.24
CTR,477,08/29/2020,08/29/2020,35,9,3,2020,2261.79,2374.88
CTR,477,08/31/2020,08/31/2020,36,9,3,2020,1402.9,1473.05
CTR,477,09/01/2020,09/01/2020,36,9,3,2020,1137.71,1194.58
CTR,477,09/03/2020,09/03/2020,36,9,3,2020,3733.62,3920.31
CTR,477,09/05/2020,09/05/2020,36,9,3,2020,4938.02,5184.92
CTR,477,09/08/2020,09/08/2020,37,9,3,2020,2451,2573.56
CTR,477,09/10/2020,09/10/2020,37,9,3,2020,3038.84,3190.79
CTR,477,09/11/2020,09/11/2020,37,9,3,2020,5136.13,5392.95
CTR,477,09/13/2020,09/13/2020,38,9,3,2020,2428.16,2549.58
CTR,477,09/15/2020,09/15/2020,38,9,3,2020,2970.25,3118.77
CTR,477,09/17/2020,09/17/2020,38,9,3,2020,1859.83,1952.83
CTR,477,09/20/2020,09/20/2020,39,9,3,2020,2428.53,2549.96
CTR,477,09/22/2020,09/22/2020,39,9,3,2020,4843.25,5085.42
CTR,477,09/23/2020,09/23/2020,39,9,3,2020,2245.98,2358.29
CTR,477,09/25/2020,09/25/2020,39,9,3,2020,1179.52,1238.51
CTR,477,09/28/2020,09/28/2020,40,10,4,2020,319.97,335.97
CTR,477,09/29/2020,09/29/2020,40,10,4,2020,3788.03,3977.45
CTR,477,09/30/2020,09/30/2020,40,10,4,2020,4846.23,5088.55
CTR,477,10/02/2020,10/02/2020,40,10,4,2020,3242.94,3405.08
CTR,477,10/05/2020,10/05/2020,41,10,4,2020,470.31,493.83
CTR,477,10/06/2020,10/06/2020,41,10,4,2020,1131.49,1188.07
CTR,477,10/11/2020,10/11/2020,42,10,4,2020,465.96,489.26
CTR,477,10/13/2020,10/13/2020,42,10,4,2020,754.2,791.9
CTR,477,10/15/2020,10/15/2020,42,10,4,2020,3611.32,3791.9
CTR,477,10/18/2020,10/18/2020,43,10,4,2020,1736.11,1822.92
CTR,477,10/19/2020,10/19/2020,43,10,4,2020,5784.64,6073.89
CTR,477,10/22/2020,10/22/2020,43,10,4,2020,5002.56,5252.7
CTR,477,10/23/2020,10/23/2020,43,10,4,2020,5563.44,5841.62
CTR,477,10/25/2020,10/25/2020,44,11,4,2020,1566.88,1645.23
CTR,477,10/27/2020,10/27/2020,44,11,4,2020,3772.47,3961.11
